voltage(V), current(mA), battery_percent, battery_temperature(Celsius), remaining_battery_charge(mAh), battery_capacity(mAh), battery_technology
4.112,-2392.274,44,39.4,1323.11,3080,Unknown
4.113,-2394.41,44,39.4,1323.11,3080,Unknown
4.113,-2396.852,44,39.5,1353.88,3080,Unknown
4.113,-2389.833,44,39.5,1353.88,3080,Unknown
4.115,-2395.936,44,39.5,1353.88,3080,Unknown
4.115,-2391.359,44,39.5,1353.88,3080,Unknown
4.115,-2394.105,44,39.5,1353.88,3080,Unknown
4.117,-2393.19,44,39.5,1353.88,3080,Unknown
4.118,-2397.462,45,39.5,1353.88,3080,Unknown
4.118,-2394.41,45,39.5,1353.88,3080,Unknown
4.118,-2390.748,45,39.5,1353.88,3080,Unknown
4.118,-2393.19,45,39.5,1353.88,3080,Unknown
4.118,-2392.885,45,39.5,1353.88,3080,Unknown
4.118,-2394.716,45,39.5,1353.88,3080,Unknown
4.118,-2395.326,45,39.5,1353.88,3080,Unknown
4.118,-2395.021,45,39.5,1353.88,3080,Unknown
4.12,-2395.021,45,39.5,1384.65,3080,Unknown
4.12,-2395.936,45,39.5,1384.65,3080,Unknown
4.12,-2395.326,45,39.5,1384.65,3080,Unknown
4.12,-2395.326,45,39.5,1384.65,3080,Unknown
4.121,-2395.631,45,39.5,1384.65,3080,Unknown
4.12,-2392.885,45,39.5,1384.65,3080,Unknown
4.122,-2394.105,46,39.5,1384.65,3080,Unknown
4.122,-2396.852,46,39.5,1384.65,3080,Unknown
4.122,-2397.462,46,39.5,1384.65,3080,Unknown
4.122,-2396.241,46,39.5,1384.65,3080,Unknown
4.122,-2396.852,46,39.5,1384.65,3080,Unknown
4.124,-2398.073,46,39.5,1415.42,3080,Unknown
4.124,-2396.241,46,39.5,1415.42,3080,Unknown
4.124,-2395.021,46,39.5,1415.42,3080,Unknown
4.126,-2393.19,46,39.5,1415.42,3080,Unknown
4.126,-2393.495,46,39.5,1415.42,3080,Unknown
4.126,-2387.697,46,39.5,1415.42,3080,Unknown
4.126,-2393.19,46,39.5,1415.42,3080,Unknown
4.126,-2390.138,46,39.5,1415.42,3080,Unknown
4.126,-2394.105,46,39.5,1415.42,3080,Unknown
4.126,-2394.105,46,39.5,1415.42,3080,Unknown
4.126,-2395.021,46,39.5,1415.42,3080,Unknown
4.126,-2393.19,46,39.5,1415.42,3080,Unknown
4.126,-2395.936,46,39.5,1415.42,3080,Unknown
4.126,-2395.326,46,39.5,1415.42,3080,Unknown
4.129,-2394.105,47,39.5,1415.42,3080,Unknown
4.129,-2395.326,47,39.5,1415.42,3080,Unknown
4.128,-2394.41,47,39.5,1415.42,3080,Unknown
4.128,-2394.716,47,39.5,1415.42,3080,Unknown
4.128,-2395.021,47,39.5,1415.42,3080,Unknown
4.129,-2392.885,47,39.5,1415.42,3080,Unknown
4.129,-2393.8,47,39.5,1415.42,3080,Unknown
4.129,-2395.326,47,39.5,1415.42,3080,Unknown
4.129,-2401.429,47,39.5,1415.42,3080,Unknown
4.131,-2393.19,47,39.5,1446.19,3080,Unknown
4.131,-2395.021,47,39.5,1446.19,3080,Unknown
4.134,-2392.274,48,39.5,1446.19,3080,Unknown
4.134,-2391.969,48,39.6,1446.19,3080,Unknown
4.134,-2391.664,48,39.6,1446.19,3080,Unknown
4.134,-2395.021,48,39.6,1446.19,3080,Unknown
4.137,-2391.969,48,39.6,1446.19,3080,Unknown
4.137,-2393.19,48,39.6,1446.19,3080,Unknown
4.137,-2396.547,48,39.6,1446.19,3080,Unknown
4.136,-2394.41,48,39.6,1446.19,3080,Unknown
4.137,-2397.767,48,39.6,1476.96,3080,Unknown
4.138,-2395.326,49,39.6,1476.96,3080,Unknown
4.138,-2396.547,49,39.6,1476.96,3080,Unknown
4.139,-2394.41,49,39.6,1476.96,3080,Unknown
4.139,-2390.443,49,39.6,1476.96,3080,Unknown
4.139,-2392.885,49,39.6,1476.96,3080,Unknown
4.139,-2395.326,49,39.6,1476.96,3080,Unknown
4.141,-2394.716,49,39.6,1476.96,3080,Unknown
4.141,-2395.631,49,39.6,1476.96,3080,Unknown
4.143,-2395.021,49,39.6,1476.96,3080,Unknown
4.144,-2398.988,49,39.6,1507.73,3080,Unknown
4.144,-2392.579,49,39.6,1507.73,3080,Unknown
4.146,-2391.359,50,39.6,1507.73,3080,Unknown
4.146,-2394.105,50,39.6,1507.73,3080,Unknown
4.146,-2394.41,50,39.6,1507.73,3080,Unknown
4.146,-2394.105,50,39.6,1507.73,3080,Unknown
4.146,-2395.936,50,39.6,1507.73,3080,Unknown
4.146,-2396.547,50,39.6,1507.73,3080,Unknown
4.149,-2396.852,50,39.6,1507.73,3080,Unknown
4.15,-2396.547,50,39.6,1538.5,3080,Unknown
4.15,-2394.105,50,39.6,1538.5,3080,Unknown
4.152,-2394.716,51,39.6,1538.5,3080,Unknown
4.152,-2396.852,51,39.6,1538.5,3080,Unknown
4.152,-2395.936,51,39.6,1538.5,3080,Unknown
4.153,-2393.19,51,39.6,1538.5,3080,Unknown
4.154,-2395.326,51,39.6,1538.5,3080,Unknown
4.154,-2397.767,51,39.6,1538.5,3080,Unknown
4.156,-2398.378,51,39.6,1538.5,3080,Unknown
4.156,-2395.326,51,39.6,1538.5,3080,Unknown
4.156,-2394.41,51,39.6,1538.5,3080,Unknown
4.156,-2395.936,51,39.6,1538.5,3080,Unknown
4.156,-2392.885,51,39.6,1538.5,3080,Unknown
4.158,-2396.241,51,39.6,1569.27,3080,Unknown
4.159,-2395.326,52,39.6,1569.27,3080,Unknown
4.159,-2396.852,52,39.6,1569.27,3080,Unknown
4.159,-2395.021,52,39.6,1569.27,3080,Unknown
4.159,-2394.41,52,39.6,1569.27,3080,Unknown
4.159,-2396.547,52,39.6,1569.27,3080,Unknown
4.159,-2394.716,52,39.6,1569.27,3080,Unknown
4.161,-2399.598,52,39.6,1569.27,3080,Unknown
4.161,-2394.716,52,39.6,1569.27,3080,Unknown
4.161,-2395.936,52,39.6,1569.27,3080,Unknown
4.161,-2397.157,52,39.6,1569.27,3080,Unknown
4.163,-2393.19,52,39.6,1569.27,3080,Unknown
4.164,-2397.767,53,39.7,1600.04,3080,Unknown
4.164,-2398.378,53,39.7,1600.04,3080,Unknown
4.164,-2393.8,53,39.7,1600.04,3080,Unknown
4.164,-2396.852,53,39.7,1600.04,3080,Unknown
4.164,-2395.631,53,39.7,1600.04,3080,Unknown
4.166,-2396.241,53,39.7,1600.04,3080,Unknown
4.166,-2394.716,53,39.7,1600.04,3080,Unknown
4.169,-2394.41,53,39.7,1600.04,3080,Unknown
4.169,-2394.105,53,39.7,1600.04,3080,Unknown
4.169,-2394.716,53,39.7,1600.04,3080,Unknown
4.169,-2394.716,53,39.7,1600.04,3080,Unknown
4.171,-2396.852,54,39.7,1630.81,3080,Unknown
4.171,-2391.359,54,39.7,1630.81,3080,Unknown
4.171,-2396.547,54,39.7,1630.81,3080,Unknown
4.171,-2396.852,54,39.7,1630.81,3080,Unknown
4.171,-2393.8,54,39.7,1630.81,3080,Unknown
4.172,-2394.105,54,39.7,1630.81,3080,Unknown
4.172,-2393.8,54,39.7,1630.81,3080,Unknown
4.172,-2391.053,54,39.7,1630.81,3080,Unknown
4.173,-2398.073,54,39.7,1630.81,3080,Unknown
4.175,-2397.157,54,39.7,1630.81,3080,Unknown
4.175,-2390.138,54,39.7,1630.81,3080,Unknown
4.175,-2392.579,54,39.7,1630.81,3080,Unknown
4.175,-2395.021,54,39.7,1630.81,3080,Unknown
4.177,-2391.664,54,39.7,1630.81,3080,Unknown
4.178,-2397.462,55,39.7,1630.81,3080,Unknown
4.179,-2396.241,55,39.7,1661.58,3080,Unknown
4.179,-2395.631,55,39.7,1661.58,3080,Unknown
4.18,-2396.852,55,39.7,1661.58,3080,Unknown
4.18,-2399.293,55,39.7,1661.58,3080,Unknown
4.18,-2396.547,55,39.7,1661.58,3080,Unknown
4.18,-2396.241,55,39.7,1661.58,3080,Unknown
4.183,-2396.547,55,39.7,1661.58,3080,Unknown
4.185,-2390.748,56,39.7,1661.58,3080,Unknown
4.185,-2394.105,56,39.7,1661.58,3080,Unknown
4.185,-2393.495,56,39.7,1661.58,3080,Unknown
4.185,-2393.19,56,39.7,1661.58,3080,Unknown
4.187,-2397.767,56,39.7,1692.35,3080,Unknown
4.187,-2397.462,56,39.7,1692.35,3080,Unknown
4.187,-2395.936,56,39.7,1692.35,3080,Unknown
4.19,-2398.683,56,39.7,1692.35,3080,Unknown
4.19,-2396.852,56,39.7,1692.35,3080,Unknown
4.19,-2394.41,56,39.7,1692.35,3080,Unknown
4.193,-2392.579,57,39.7,1692.35,3080,Unknown
4.193,-2397.157,57,39.7,1692.35,3080,Unknown
4.193,-283.508,57,39.7,1692.35,3080,Unknown
4.193,-2396.852,57,39.7,1723.12,3080,Unknown
4.193,-2391.969,57,39.7,1723.12,3080,Unknown
4.193,-2395.326,57,39.7,1723.12,3080,Unknown
4.193,-2393.495,57,39.7,1723.12,3080,Unknown
4.197,-2396.852,57,39.7,1723.12,3080,Unknown
4.199,-2395.021,58,39.7,1723.12,3080,Unknown
4.199,-2397.157,58,39.7,1723.12,3080,Unknown
4.199,-2395.326,58,39.7,1723.12,3080,Unknown
4.201,-2396.547,58,39.8,1723.12,3080,Unknown
4.203,-2395.631,58,39.8,1753.89,3080,Unknown
4.203,-2398.683,58,39.8,1753.89,3080,Unknown
4.203,-2390.443,58,39.8,1753.89,3080,Unknown
4.203,-2396.241,58,39.8,1753.89,3080,Unknown
4.203,-2393.495,58,39.8,1753.89,3080,Unknown
4.203,-2394.105,58,39.8,1753.89,3080,Unknown
4.203,-2393.19,58,39.8,1753.89,3080,Unknown
4.203,-2390.138,58,39.8,1753.89,3080,Unknown
4.204,-2393.19,58,39.8,1753.89,3080,Unknown
4.204,-2386.171,58,39.8,1753.89,3080,Unknown
4.204,-2388.307,58,39.8,1753.89,3080,Unknown
4.204,-2389.222,58,39.8,1753.89,3080,Unknown
4.204,-2394.105,58,39.8,1753.89,3080,Unknown
4.206,-2391.359,59,39.8,1753.89,3080,Unknown
4.209,-2398.073,59,39.8,1753.89,3080,Unknown
4.209,-2392.579,59,39.8,1753.89,3080,Unknown
4.209,-2392.885,59,39.8,1753.89,3080,Unknown
4.209,-2391.969,59,39.8,1753.89,3080,Unknown
4.209,-2390.443,59,39.8,1753.89,3080,Unknown
4.209,-2396.241,59,39.8,1753.89,3080,Unknown
4.209,-2394.105,59,39.8,1753.89,3080,Unknown
4.209,-2393.8,59,39.8,1753.89,3080,Unknown
4.209,-2393.8,59,39.8,1753.89,3080,Unknown
4.209,-2387.697,59,39.8,1753.89,3080,Unknown
4.209,-2388.307,59,39.8,1753.89,3080,Unknown
4.209,-2391.359,59,39.8,1753.89,3080,Unknown
4.209,-2389.528,59,39.8,1753.89,3080,Unknown
4.209,-2391.969,59,39.8,1784.66,3080,Unknown
4.209,-2394.716,59,39.8,1784.66,3080,Unknown
4.209,-2396.547,59,39.8,1784.66,3080,Unknown
4.209,-2397.157,59,39.8,1784.66,3080,Unknown
4.212,-2393.8,59,39.8,1784.66,3080,Unknown
4.213,-2402.04,59,39.8,1784.66,3080,Unknown
4.214,-2396.852,60,39.9,1784.66,3080,Unknown
4.214,-2396.547,60,39.9,1784.66,3080,Unknown
4.22,-2394.105,60,40,1815.43,3080,Unknown
4.22,-2395.631,60,40,1815.43,3080,Unknown
4.22,-2395.631,60,40,1815.43,3080,Unknown
4.22,-2396.241,60,40,1815.43,3080,Unknown
4.221,-2391.664,61,40,1815.43,3080,Unknown
4.221,-2395.021,61,40,1815.43,3080,Unknown
4.223,-2393.495,61,40,1815.43,3080,Unknown
4.223,-2395.936,61,40,1815.43,3080,Unknown
4.223,-2397.767,61,40,1815.43,3080,Unknown
4.224,-2398.073,61,40,1815.43,3080,Unknown
4.226,-2393.19,61,40,1815.43,3080,Unknown
4.226,-2396.547,61,40,1815.43,3080,Unknown
4.226,-2395.631,61,40,1815.43,3080,Unknown
4.228,-2399.293,62,40,1846.2,3080,Unknown
4.231,-2397.157,62,40.1,1846.2,3080,Unknown
4.231,-2399.293,62,40.1,1846.2,3080,Unknown
4.234,-2396.547,62,40.1,1846.2,3080,Unknown
4.234,-2394.105,62,40.1,1846.2,3080,Unknown
4.234,-2395.936,62,40.1,1846.2,3080,Unknown
4.235,-2393.19,62,40.1,1876.97,3080,Unknown
4.238,-2395.326,63,40.1,1876.97,3080,Unknown
4.238,-2397.767,63,40.1,1876.97,3080,Unknown
4.242,-2394.105,63,40.1,1876.97,3080,Unknown
4.242,-2399.598,63,40.1,1876.97,3080,Unknown
4.244,-2396.547,63,40.1,1876.97,3080,Unknown
4.246,-2398.073,64,40.1,1876.97,3080,Unknown
4.245,-2392.885,64,40.1,1907.74,3080,Unknown
4.247,-2393.8,64,40.1,1907.74,3080,Unknown
4.247,-2395.021,64,40.1,1907.74,3080,Unknown
4.247,-2395.326,64,40.1,1907.74,3080,Unknown
4.249,-2395.936,64,40.1,1907.74,3080,Unknown
4.249,-2396.547,64,40.1,1907.74,3080,Unknown
4.249,-2395.021,64,40.1,1907.74,3080,Unknown
4.249,-2397.157,64,40.1,1907.74,3080,Unknown
4.249,-2394.105,64,40.1,1907.74,3080,Unknown
4.249,-2396.852,64,40.1,1907.74,3080,Unknown
4.249,-2395.936,64,40.1,1907.74,3080,Unknown
4.249,-2394.716,64,40.1,1907.74,3080,Unknown
4.249,-2398.378,64,40.1,1907.74,3080,Unknown
4.249,-2393.495,64,40.1,1907.74,3080,Unknown
4.249,-2396.852,64,40.1,1907.74,3080,Unknown
4.252,-2395.936,64,40.1,1907.74,3080,Unknown
4.252,-2394.716,64,40.1,1907.74,3080,Unknown
4.252,-2398.073,64,40.1,1907.74,3080,Unknown
4.252,-2395.021,64,40.1,1907.74,3080,Unknown
4.252,-2399.293,64,40.1,1907.74,3080,Unknown
4.252,-2394.716,64,40.1,1907.74,3080,Unknown
4.252,-2398.073,64,40.1,1907.74,3080,Unknown
4.252,-2397.462,64,40.1,1907.74,3080,Unknown
4.252,-2393.8,64,40.1,1907.74,3080,Unknown
4.252,-2397.462,64,40.1,1907.74,3080,Unknown
4.252,-2394.716,64,40.1,1907.74,3080,Unknown
4.252,-2397.462,64,40.1,1907.74,3080,Unknown
4.253,-2394.105,65,40.1,1907.74,3080,Unknown
4.253,-2395.326,65,40.1,1907.74,3080,Unknown
4.253,-2393.8,65,40.1,1907.74,3080,Unknown
4.253,-2394.716,65,40.1,1907.74,3080,Unknown
4.253,-2394.716,65,40.1,1907.74,3080,Unknown
4.253,-2395.326,65,40.1,1907.74,3080,Unknown
4.253,-2393.19,65,40.1,1907.74,3080,Unknown
4.253,-2395.631,65,40.1,1907.74,3080,Unknown
4.253,-2393.19,65,40.1,1907.74,3080,Unknown
4.253,-2391.053,65,40.1,1907.74,3080,Unknown
4.253,-2385.56,65,40.1,1907.74,3080,Unknown
4.253,-2386.476,65,40.1,1907.74,3080,Unknown
4.256,-2388.612,65,40.1,1938.51,3080,Unknown
4.256,-2374.879,65,40.1,1938.51,3080,Unknown
4.256,-2371.217,65,40.1,1938.51,3080,Unknown
4.256,-2369.386,65,40.1,1938.51,3080,Unknown
4.256,-2369.691,65,40.1,1938.51,3080,Unknown
4.256,-2364.808,65,40.1,1938.51,3080,Unknown
4.256,-2357.789,65,40.1,1938.51,3080,Unknown
4.256,-2351.991,65,40.1,1938.51,3080,Unknown
4.254,-2354.432,65,40.1,1938.51,3080,Unknown
4.254,-2349.855,65,40.1,1938.51,3080,Unknown
4.254,-2346.803,65,40.1,1938.51,3080,Unknown
4.254,-2346.803,65,40.1,1938.51,3080,Unknown
4.255,-2346.498,65,40.1,1938.51,3080,Unknown
4.255,-2341.005,65,40.1,1938.51,3080,Unknown
4.255,-2338.258,65,40.1,1938.51,3080,Unknown
4.255,-2333.375,65,40.1,1938.51,3080,Unknown
4.255,-2329.713,65,40.1,1938.51,3080,Unknown
4.255,-2332.765,65,40.1,1938.51,3080,Unknown
4.255,-2324.22,65,40.1,1938.51,3080,Unknown
4.255,-2323.61,65,40.1,1938.51,3080,Unknown
4.255,-2317.201,65,40.1,1938.51,3080,Unknown
4.255,-2313.844,65,40.1,1938.51,3080,Unknown
4.255,-2312.928,65,40.1,1938.51,3080,Unknown
4.255,-2309.571,65,40.1,1938.51,3080,Unknown
4.254,-2315.98,66,40,1938.51,3080,Unknown
4.254,-2300.111,66,40,1938.51,3080,Unknown
4.254,-2298.585,66,40,1938.51,3080,Unknown
4.254,-2288.82,66,40,1938.51,3080,Unknown
4.254,-2292.176,66,40,1938.51,3080,Unknown
4.254,-2286.988,66,40,1938.51,3080,Unknown
4.254,-2286.988,66,40,1938.51,3080,Unknown
4.254,-2288.82,66,40,1938.51,3080,Unknown
4.254,-2285.463,66,40,1938.51,3080,Unknown
4.254,-2285.768,66,40,1938.51,3080,Unknown
4.254,-2276.918,66,40,1938.51,3080,Unknown
4.254,-2275.087,66,40,1938.51,3080,Unknown
4.255,-2273.866,66,40,1969.28,3080,Unknown
4.255,-2271.424,66,40,1969.28,3080,Unknown
4.255,-2278.444,66,40,1969.28,3080,Unknown
4.255,-2272.035,66,40,1969.28,3080,Unknown
4.255,-2264.405,66,40,1969.28,3080,Unknown
4.255,-2261.964,66,40,1969.28,3080,Unknown
4.255,-2259.217,66,40,1969.28,3080,Unknown
4.255,-2280.885,66,40,1969.28,3080,Unknown
4.255,-2275.392,66,40,1969.28,3080,Unknown
4.255,-2261.354,66,40,1969.28,3080,Unknown
4.255,-2263.185,66,40,1969.28,3080,Unknown
4.255,-2260.438,66,40,1969.28,3080,Unknown
4.252,-2255.86,66,39.9,1969.28,3080,Unknown
4.252,-2253.724,66,39.9,1969.28,3080,Unknown
4.252,-2250.673,66,39.9,1969.28,3080,Unknown
4.252,-2244.569,66,39.9,1969.28,3080,Unknown
4.252,-2241.517,66,39.9,1969.28,3080,Unknown
4.252,-1935.731,66,39.9,1969.28,3080,Unknown
4.229,-1935.731,66,40,1969.28,3080,Unknown
4.229,-1937.257,66,40,1969.28,3080,Unknown
4.229,-1938.172,66,40,1969.28,3080,Unknown
4.229,-1938.783,66,40,1969.28,3080,Unknown
4.229,-1938.477,66,40,1969.28,3080,Unknown
4.229,-1938.783,66,40,1969.28,3080,Unknown
4.23,-1941.529,66,39.8,1969.28,3080,Unknown
4.23,-1940.309,66,39.8,1969.28,3080,Unknown
4.23,-1936.341,66,39.8,1969.28,3080,Unknown
4.23,-1937.562,66,39.8,1969.28,3080,Unknown
4.23,-1937.562,66,39.8,1969.28,3080,Unknown
4.23,-1941.529,66,39.7,1969.28,3080,Unknown
4.23,-1941.834,66,39.7,1969.28,3080,Unknown
4.23,-1942.14,66,39.7,1969.28,3080,Unknown
4.23,-1941.834,66,39.7,1969.28,3080,Unknown
4.23,-1944.886,66,39.7,1969.28,3080,Unknown
4.23,-1939.393,66,39.7,1969.28,3080,Unknown
4.23,-1943.055,66,39.7,1969.28,3080,Unknown
4.23,-1941.224,67,39.6,1969.28,3080,Unknown
4.23,-1940.614,67,39.6,1969.28,3080,Unknown
4.23,-1938.477,67,39.5,1969.28,3080,Unknown
4.23,-1940.309,67,39.5,1969.28,3080,Unknown
4.232,-1941.529,67,39.4,2000.05,3080,Unknown
4.232,-1940.919,67,39.4,2000.05,3080,Unknown
4.234,-1940.003,67,39.4,2000.05,3080,Unknown
4.234,-1937.562,67,39.4,2000.05,3080,Unknown
4.234,-1943.971,67,39.4,2000.05,3080,Unknown
4.236,-1937.562,67,39.4,2000.05,3080,Unknown
4.236,-1940.614,67,39.4,2000.05,3080,Unknown
4.236,-1940.614,67,39.4,2000.05,3080,Unknown
4.237,-1938.172,67,39.3,2000.05,3080,Unknown
4.24,-1939.088,68,39.3,2000.05,3080,Unknown
4.24,-1936.341,68,39.3,2030.82,3080,Unknown
4.24,-1940.614,68,39.3,2030.82,3080,Unknown
4.24,-1940.919,68,39.3,2030.82,3080,Unknown
4.241,-1940.919,68,39.3,2030.82,3080,Unknown
4.242,-1945.802,68,39.3,2030.82,3080,Unknown
4.242,-1943.36,68,39.3,2030.82,3080,Unknown
4.242,-1942.75,68,39.3,2030.82,3080,Unknown
4.242,-1939.393,68,39.3,2030.82,3080,Unknown
4.242,-1943.665,68,39.3,2030.82,3080,Unknown
4.243,-1935.731,68,39.2,2030.82,3080,Unknown
4.243,-1941.224,68,39.2,2030.82,3080,Unknown
4.243,-1942.445,68,39.2,2030.82,3080,Unknown
4.243,-1941.224,68,39.2,2030.82,3080,Unknown
4.243,-1941.529,68,39.2,2030.82,3080,Unknown
4.243,-1942.445,68,39.2,2030.82,3080,Unknown
4.243,-1941.529,68,39.2,2030.82,3080,Unknown
4.243,-1939.698,68,39.2,2030.82,3080,Unknown
4.243,-1944.276,68,39.2,2030.82,3080,Unknown
4.243,-1942.75,68,39.2,2030.82,3080,Unknown
4.243,-1942.75,68,39.2,2030.82,3080,Unknown
4.243,-1943.665,68,39.2,2030.82,3080,Unknown
4.247,-1940.003,69,39.2,2030.82,3080,Unknown
4.247,-1940.309,69,39.2,2030.82,3080,Unknown
4.247,-1940.614,69,39.2,2030.82,3080,Unknown
4.247,-1940.919,69,39.2,2030.82,3080,Unknown
4.247,-1941.224,69,39.2,2030.82,3080,Unknown
4.247,-1943.055,69,39.2,2030.82,3080,Unknown
4.247,-1940.309,69,39.2,2030.82,3080,Unknown
4.247,-1940.003,69,39.2,2030.82,3080,Unknown
4.247,-1941.529,69,39.2,2030.82,3080,Unknown
4.247,-1943.665,69,39.2,2030.82,3080,Unknown
4.247,-1942.75,69,39.2,2030.82,3080,Unknown
4.247,-1944.886,69,39.2,2030.82,3080,Unknown
4.249,-1942.14,69,39.2,2030.82,3080,Unknown
4.249,-1939.698,69,39.2,2030.82,3080,Unknown
4.249,-1941.529,69,39.2,2030.82,3080,Unknown
4.249,-1939.088,69,39.2,2030.82,3080,Unknown
4.249,-1943.36,69,39.2,2030.82,3080,Unknown
4.253,-1942.445,69,39.2,2061.59,3080,Unknown
4.253,-1940.309,69,39.2,2061.59,3080,Unknown
4.253,-2093.812,69,39.2,2061.59,3080,Unknown
4.267,-2091.371,69,39.1,2061.59,3080,Unknown
4.267,-2092.897,69,39.1,2061.59,3080,Unknown
4.267,-2095.948,69,39.1,2061.59,3080,Unknown
4.269,-2092.897,69,39.2,2061.59,3080,Unknown
4.272,-2092.897,70,39.2,2061.59,3080,Unknown
4.274,-2091.065,70,39.3,2061.59,3080,Unknown
4.274,-2096.253,70,39.3,2061.59,3080,Unknown
4.274,-2091.371,70,39.3,2061.59,3080,Unknown
4.274,-2093.812,70,39.3,2061.59,3080,Unknown
4.274,-2093.507,70,39.3,2061.59,3080,Unknown
4.277,-2095.338,70,39.3,2092.36,3080,Unknown
4.277,-2098.39,70,39.3,2092.36,3080,Unknown
4.277,-2093.812,70,39.3,2092.36,3080,Unknown
4.28,-2093.507,70,39.3,2092.36,3080,Unknown
4.28,-2093.812,70,39.3,2092.36,3080,Unknown
4.28,-2094.422,70,39.3,2092.36,3080,Unknown
4.283,-2094.422,70,39.2,2092.36,3080,Unknown
4.283,-2096.253,70,39.2,2092.36,3080,Unknown
4.283,-2094.117,70,39.2,2092.36,3080,Unknown
4.283,-2091.065,70,39.2,2092.36,3080,Unknown
4.283,-2093.202,70,39.2,2092.36,3080,Unknown
4.283,-2090.455,71,39.2,2092.36,3080,Unknown
4.283,-2094.728,71,39.2,2092.36,3080,Unknown
4.283,-2092.897,71,39.2,2092.36,3080,Unknown
4.283,-280.456,71,39.2,2092.36,3080,Unknown
4.284,-2096.253,71,39.2,2092.36,3080,Unknown
4.284,-2092.591,71,39.2,2092.36,3080,Unknown
4.284,-2093.812,71,39.2,2092.36,3080,Unknown
4.284,-2092.897,71,39.2,2092.36,3080,Unknown
4.284,-2090.76,71,39.2,2092.36,3080,Unknown
4.287,-2091.981,71,39.2,2092.36,3080,Unknown
4.287,-2091.065,71,39.2,2092.36,3080,Unknown
4.287,-2093.202,71,39.2,2092.36,3080,Unknown
4.288,-2095.643,71,39.2,2092.36,3080,Unknown
4.288,-2089.54,71,39.2,2092.36,3080,Unknown
4.288,-2093.202,71,39.2,2092.36,3080,Unknown
4.288,-2091.065,71,39.2,2092.36,3080,Unknown
4.292,-2091.676,71,39.2,2123.13,3080,Unknown
4.292,-2094.728,71,39.2,2123.13,3080,Unknown
4.292,-2092.591,71,39.2,2123.13,3080,Unknown
4.294,-2093.812,71,39.2,2123.13,3080,Unknown
4.297,-2092.591,72,39.2,2123.13,3080,Unknown
4.297,-2095.338,72,39.2,2123.13,3080,Unknown
4.297,-2094.422,72,39.2,2123.13,3080,Unknown
4.297,-2095.643,72,39.2,2123.13,3080,Unknown
4.297,-2094.728,72,39.2,2123.13,3080,Unknown
4.297,-2093.812,72,39.2,2123.13,3080,Unknown
4.297,-2092.286,72,39.2,2123.13,3080,Unknown
4.3,-2091.676,72,39.2,2123.13,3080,Unknown
4.3,-2085.877,72,39.2,2123.13,3080,Unknown
4.3,-2086.488,72,39.2,2123.13,3080,Unknown
4.3,-2082.521,72,39.2,2123.13,3080,Unknown
4.299,-2086.183,72,39.2,2123.13,3080,Unknown
4.299,-2092.591,72,39.2,2123.13,3080,Unknown
4.299,-2092.286,72,39.2,2123.13,3080,Unknown
4.299,-2089.845,72,39.2,2123.13,3080,Unknown
4.299,-2087.403,72,39.2,2123.13,3080,Unknown
4.299,-2086.183,72,39.2,2123.13,3080,Unknown
4.299,-2085.877,72,39.2,2123.13,3080,Unknown
4.299,-2089.234,72,39.2,2123.13,3080,Unknown
4.299,-2084.657,72,39.2,2123.13,3080,Unknown
4.301,-2088.929,72,39.1,2153.9,3080,Unknown
4.301,-2085.267,72,39.1,2153.9,3080,Unknown
4.301,-2088.624,72,39.1,2153.9,3080,Unknown
4.301,-2088.014,72,39.1,2153.9,3080,Unknown
4.301,-2096.864,72,39.1,2153.9,3080,Unknown
4.305,-2089.234,72,39.1,2153.9,3080,Unknown
4.309,-2094.117,73,39.2,2153.9,3080,Unknown
4.308,-2091.981,73,39.2,2153.9,3080,Unknown
4.308,-2092.591,73,39.2,2153.9,3080,Unknown
4.308,-2091.676,73,39.2,2153.9,3080,Unknown
4.308,-2092.591,73,39.2,2153.9,3080,Unknown
4.308,-2090.76,73,39.2,2153.9,3080,Unknown
4.308,-2089.845,73,39.2,2153.9,3080,Unknown
4.311,-2092.591,73,39.2,2153.9,3080,Unknown
4.311,-2093.812,73,39.2,2153.9,3080,Unknown
4.315,-2095.948,73,39.2,2184.67,3080,Unknown
4.314,-2095.338,73,39.2,2184.67,3080,Unknown
4.314,-2091.676,73,39.2,2184.67,3080,Unknown
4.317,-2093.202,73,39.2,2184.67,3080,Unknown
4.317,-2093.202,73,39.2,2184.67,3080,Unknown
4.319,-2094.117,74,39.2,2184.67,3080,Unknown
4.319,-2094.728,74,39.2,2184.67,3080,Unknown
4.32,-2092.286,74,39.2,2184.67,3080,Unknown
4.32,-2090.455,74,39.2,2184.67,3080,Unknown
4.324,-2091.676,74,39.2,2184.67,3080,Unknown
4.324,-2091.981,74,39.2,2184.67,3080,Unknown
4.324,-2096.253,74,39.2,2184.67,3080,Unknown
4.324,-2093.812,74,39.2,2184.67,3080,Unknown
4.324,-2094.117,74,39.2,2184.67,3080,Unknown
4.324,-2096.559,74,39.2,2184.67,3080,Unknown
4.324,-2093.202,74,39.2,2184.67,3080,Unknown
4.325,-2094.422,74,39.2,2215.44,3080,Unknown
4.329,-2092.897,74,39.2,2215.44,3080,Unknown
4.329,-2095.033,74,39.2,2215.44,3080,Unknown
4.331,-2095.033,75,39.1,2215.44,3080,Unknown
4.331,-2094.117,75,39.2,2215.44,3080,Unknown
