voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.202,-1754762,73,39.1,2150.16,4400,Li-ion
4.2,-1734620,73,39.1,2150.16,4400,Li-ion
4.211,-1608887,73,39.1,2150.16,4400,Li-ion
4.209,-1794434,73,39.1,2150.16,4400,Li-ion
4.208,-1737672,73,39.1,2150.16,4400,Li-ion
4.201,-1638489,73,39.1,2150.16,4400,Li-ion
4.194,-1531678,73,39.1,2150.16,4400,Li-ion
4.209,-1783753,73,39.1,2150.16,4400,Li-ion
4.198,-1706544,73,39.1,2150.16,4400,Li-ion
4.203,-1224366,73,39.1,2150.16,4400,Li-ion
4.199,-1698304,73,39.1,2150.16,4400,Li-ion
4.191,-1754151,73,39.1,2150.16,4400,Li-ion
4.207,-1773072,73,39.1,2150.16,4400,Li-ion
4.209,-1750794,73,39.1,2150.16,4400,Li-ion
4.201,-1729127,73,39.1,2150.16,4400,Li-ion
4.209,-1812440,73,39.1,2150.16,4400,Li-ion
4.205,-1773072,73,39,2150.16,4400,Li-ion
4.199,-1744691,73,39.1,2150.16,4400,Li-ion
4.21,-1666260,73,39.1,2150.16,4400,Li-ion
4.174,-1462403,73,39,2150.16,4400,Li-ion
4.135,-951233,73,39,2150.16,4400,Li-ion
4.157,-1324158,73,39,2150.16,4400,Li-ion
4.185,-1597596,73,39.1,2150.16,4400,Li-ion
4.194,-1710816,73,39,2150.16,4400,Li-ion
4.197,-1739808,73,39.1,2150.16,4400,Li-ion
4.168,-1353760,73,39,2150.16,4400,Li-ion
4.178,-1234742,73,39,2150.16,4400,Li-ion
4.183,-1584778,73,39.1,2150.16,4400,Li-ion
4.172,-1394959,73,39,2150.16,4400,Li-ion
4.174,-1262818,73,39,2150.16,4400,Li-ion
4.185,-1668702,73,39,2150.16,4400,Li-ion
4.189,-1502381,73,39,2150.16,4400,Li-ion
4.197,-1291810,73,39,2150.16,4400,Li-ion
4.194,-1706849,73,39,2150.16,4400,Li-ion
4.18,-1472474,73,39,2150.16,4400,Li-ion
4.195,-1528931,73,39,2150.16,4400,Li-ion
4.195,-1470643,73,39,2150.16,4400,Li-ion
4.196,-1702882,73,39,2150.16,4400,Li-ion
4.188,-1606751,73,39,2150.16,4400,Li-ion
4.193,-1521912,73,39,2150.16,4400,Li-ion
4.195,-1687928,74,39,2184.84,4400,Li-ion
4.197,-1687623,74,39,2184.84,4400,Li-ion
4.192,-1560670,74,39,2184.84,4400,Li-ion
4.195,-1699219,74,39,2184.84,4400,Li-ion
4.19,-1644593,74,39,2184.84,4400,Li-ion
4.189,-1611024,74,39,2184.84,4400,Li-ion
4.195,-1575928,74,39,2184.84,4400,Li-ion
4.197,-1672364,74,39,2184.84,4400,Li-ion
4.195,-1656190,74,39,2184.84,4400,Li-ion
4.171,-1390381,74,39,2184.84,4400,Li-ion
4.192,-1673280,74,39,2184.84,4400,Li-ion
4.191,-1636353,74,39,2184.84,4400,Li-ion
4.185,-1330567,74,39,2184.84,4400,Li-ion
4.19,-1480103,74,39,2184.84,4400,Li-ion
4.175,-1481934,74,39,2184.84,4400,Li-ion
4.182,-1557618,74,39,2184.84,4400,Li-ion
4.187,-1410523,74,39,2184.84,4400,Li-ion
4.177,-1477357,74,39,2184.84,4400,Li-ion
4.182,-1556092,74,39,2184.84,4400,Li-ion
4.188,-1414185,74,39,2184.84,4400,Li-ion
4.188,-1621705,74,39,2184.84,4400,Li-ion
4.184,-1555482,74,39,2184.84,4400,Li-ion
4.164,-1403809,74,39,2184.84,4400,Li-ion
4.19,-1433106,74,39,2184.84,4400,Li-ion
4.177,-1504517,74,39,2184.84,4400,Li-ion
4.189,-1583558,74,39,2184.84,4400,Li-ion
4.189,-1521607,74,39,2184.84,4400,Li-ion
4.183,-1521912,74,39,2184.84,4400,Li-ion
4.181,-1471253,74,39,2184.84,4400,Li-ion
4.191,-1558839,74,39,2184.84,4400,Li-ion
4.212,-2498781,74,39.3,2184.84,4400,Li-ion
4.274,-2497255,74,39.5,2184.84,4400,Li-ion
4.276,-2499696,74,39.5,2184.84,4400,Li-ion
4.276,-2497560,74,39.4,2184.84,4400,Li-ion
4.279,-2507326,74,39.4,2184.84,4400,Li-ion
4.282,-2506410,74,39.4,2184.84,4400,Li-ion
4.28,-2500001,74,39.5,2184.84,4400,Li-ion
4.281,-2507631,74,39.4,2184.84,4400,Li-ion
4.283,-1862183,74,39.2,2184.84,4400,Li-ion
4.224,-1880189,74,39.1,2184.84,4400,Li-ion
4.21,-1900941,74,39.1,2184.84,4400,Li-ion
4.223,-1893922,74,39.1,2184.84,4400,Li-ion
4.226,-1901856,74,39.1,2184.84,4400,Li-ion
4.222,-1773988,74,39.1,2184.84,4400,Li-ion
4.214,-1844788,74,39,2184.84,4400,Li-ion
4.216,-1893922,74,39,2184.84,4400,Li-ion
4.217,-1900025,74,39,2184.84,4400,Li-ion
4.217,-1814881,74,39,2184.84,4400,Li-ion
4.21,-1884766,74,39,2184.84,4400,Li-ion
4.224,-1892091,74,39,2184.84,4400,Li-ion
4.219,-1917725,74,39,2184.84,4400,Li-ion
4.218,-1909181,74,39,2184.84,4400,Li-ion
4.226,-1911012,74,39,2184.84,4400,Li-ion
4.225,-1769410,74,39,2184.84,4400,Li-ion
4.221,-1864320,74,39,2184.84,4400,Li-ion
4.185,-1846009,74,39,2184.84,4400,Li-ion
4.216,-1801148,74,39,2184.84,4400,Li-ion
4.22,-1820069,74,39,2184.84,4400,Li-ion
4.207,-1671448,74,39,2184.84,4400,Li-ion
4.213,-1754456,75,39,2219.52,4400,Li-ion
4.186,-1810914,75,39,2219.52,4400,Li-ion
4.214,-1807252,75,39,2219.52,4400,Li-ion
4.189,-1412049,75,39,2219.52,4400,Li-ion
4.211,-1810609,75,39,2219.52,4400,Li-ion
4.216,-1623536,75,39,2219.52,4400,Li-ion
4.205,-1794129,75,39,2219.52,4400,Li-ion
4.209,-1793824,75,39,2219.52,4400,Li-ion
4.205,-1744386,75,39,2219.52,4400,Li-ion
4.212,-1803590,75,39,2219.52,4400,Li-ion
4.214,-1784669,75,39,2219.52,4400,Li-ion
4.181,-1760865,75,39,2219.52,4400,Li-ion
4.172,-1775513,75,39,2219.52,4400,Li-ion
4.214,-1782838,75,39,2219.52,4400,Li-ion
4.212,-1752625,75,39,2219.52,4400,Li-ion
4.211,-1770325,75,39,2219.52,4400,Li-ion
4.198,-1707764,75,39,2219.52,4400,Li-ion
4.212,-1767579,75,39,2219.52,4400,Li-ion
4.204,-1746522,75,39,2219.52,4400,Li-ion
4.208,-1701661,75,39,2219.52,4400,Li-ion
4.209,-1739198,75,39,2219.52,4400,Li-ion
4.209,-1732178,75,39,2219.52,4400,Li-ion
4.201,-1441346,76,39,2219.52,4400,Li-ion
4.203,-1616822,76,39,2219.52,4400,Li-ion
4.206,-1697083,76,39,2219.52,4400,Li-ion
4.205,-1697083,76,39,2219.52,4400,Li-ion
4.199,-1703797,76,39,2219.52,4400,Li-ion
4.205,-1685181,76,39,2219.52,4400,Li-ion
4.206,-1666871,76,39,2219.52,4400,Li-ion
4.208,-1689454,76,39,2219.52,4400,Li-ion
4.2,-1666871,76,38.9,2219.52,4400,Li-ion
4.196,-1677552,76,39,2219.52,4400,Li-ion
4.2,-1643677,76,39,2219.52,4400,Li-ion
4.197,-1672974,76,38.9,2219.52,4400,Li-ion
4.203,-1569214,76,39,2219.52,4400,Li-ion
4.203,-1659852,76,38.9,2219.52,4400,Li-ion
4.192,-1675416,76,39,2219.52,4400,Li-ion
4.197,-1654053,76,39,2219.52,4400,Li-ion
4.187,-1656800,76,38.9,2219.52,4400,Li-ion
4.199,-1661683,76,39,2219.52,4400,Li-ion
4.199,-1687318,76,39,2219.52,4400,Li-ion
4.187,-1615906,76,38.9,2219.52,4400,Li-ion
4.204,-1610413,76,38.9,2219.52,4400,Li-ion
4.198,-1579590,76,38.9,2219.52,4400,Li-ion
4.198,-1639405,76,38.9,2219.52,4400,Li-ion
4.195,-1553345,76,39,2219.52,4400,Li-ion
4.203,-1605836,76,38.9,2219.52,4400,Li-ion
4.201,-1632996,76,38.9,2219.52,4400,Li-ion
4.201,-1640015,76,38.9,2219.52,4400,Li-ion
4.195,-1638795,76,38.9,2219.52,4400,Li-ion
4.199,-1608277,76,39,2219.52,4400,Li-ion
4.198,-1593629,76,38.9,2219.52,4400,Li-ion
4.195,-1629945,76,38.9,2219.52,4400,Li-ion
4.179,-1626588,76,38.9,2219.52,4400,Li-ion
4.201,-1635133,76,38.9,2219.52,4400,Li-ion
4.2,-1604615,76,38.9,2219.52,4400,Li-ion
4.199,-1298829,76,38.9,2219.52,4400,Li-ion
4.193,-1564637,76,38.9,2219.52,4400,Li-ion
4.194,-1608887,76,38.9,2219.52,4400,Li-ion
4.192,-1591187,76,38.9,2219.52,4400,Li-ion
4.195,-1593323,77,38.9,2254.2,4400,Li-ion
4.195,-1596680,77,38.9,2254.2,4400,Li-ion
4.197,-1594239,77,38.9,2254.2,4400,Li-ion
4.189,-1586915,77,38.9,2254.2,4400,Li-ion
4.226,-2501832,77,39.2,2254.2,4400,Li-ion
4.284,-2501832,77,39.4,2254.2,4400,Li-ion
4.285,-2495729,77,39.4,2254.2,4400,Li-ion
4.285,-2494813,77,39.4,2254.2,4400,Li-ion
4.288,-2499391,77,39.3,2254.2,4400,Li-ion
4.294,-2360536,77,39.3,2254.2,4400,Li-ion
4.283,-2407838,77,39.2,2254.2,4400,Li-ion
4.283,-2411805,77,39.2,2254.2,4400,Li-ion
4.282,-2407838,77,39.2,2254.2,4400,Li-ion
4.282,-2408143,77,39.2,2254.2,4400,Li-ion
4.282,-2408448,77,39.2,2254.2,4400,Li-ion
4.282,-2406617,77,39.2,2254.2,4400,Li-ion
4.282,-2411195,77,39.2,2254.2,4400,Li-ion
4.282,-2403566,77,39.2,2254.2,4400,Li-ion
4.282,-2406923,77,39.2,2254.2,4400,Li-ion
4.287,-2405702,77,39.2,2254.2,4400,Li-ion
4.287,-2406007,77,39.3,2254.2,4400,Li-ion
4.282,-2297670,77,39.2,2254.2,4400,Li-ion
4.279,-2298890,77,39.2,2254.2,4400,Li-ion
4.279,-2303773,77,39.2,2254.2,4400,Li-ion
4.279,-2305909,77,39.2,2254.2,4400,Li-ion
4.279,-2305604,77,39.2,2254.2,4400,Li-ion
4.279,-2303163,77,39.2,2254.2,4400,Li-ion
4.279,-2301332,77,39.2,2254.2,4400,Li-ion
4.283,-2301332,77,39.1,2254.2,4400,Li-ion
4.283,-2303163,77,39.1,2254.2,4400,Li-ion
4.283,-2304994,77,39.1,2254.2,4400,Li-ion
4.283,-2302858,77,39.1,2254.2,4400,Li-ion
4.283,-2307130,77,39.1,2254.2,4400,Li-ion
4.283,-2303468,77,39.1,2254.2,4400,Li-ion
4.285,-2306520,77,39.2,2254.2,4400,Li-ion
4.285,-2304078,77,39.2,2254.2,4400,Li-ion
4.285,-2304078,77,39.2,2254.2,4400,Li-ion
4.286,-2297364,77,39.2,2254.2,4400,Li-ion
4.286,-2304689,78,39.1,2288.88,4400,Li-ion
4.286,-2300416,78,39.1,2288.88,4400,Li-ion
4.286,-2301942,78,39.1,2288.88,4400,Li-ion
4.287,-2304994,78,39.2,2288.88,4400,Li-ion
4.279,-2201844,78,39.1,2288.88,4400,Li-ion
4.278,-2203065,78,39.1,2288.88,4400,Li-ion
4.278,-2208253,78,39.1,2288.88,4400,Li-ion
4.278,-2199708,78,39.1,2288.88,4400,Li-ion
4.279,-2202150,78,39,2288.88,4400,Li-ion
4.279,-2204286,78,39,2288.88,4400,Li-ion
4.279,-2201539,78,39,2288.88,4400,Li-ion
4.279,-2209474,78,39,2288.88,4400,Li-ion
4.279,-2203370,78,39,2288.88,4400,Li-ion
4.279,-2206727,78,39,2288.88,4400,Li-ion
4.279,-2199403,78,39,2288.88,4400,Li-ion
4.281,-2203675,78,39,2288.88,4400,Li-ion
4.281,-2202455,78,39,2288.88,4400,Li-ion
4.281,-2205201,78,39,2288.88,4400,Li-ion
4.281,-2204896,78,39,2288.88,4400,Li-ion
4.281,-2204591,78,39,2288.88,4400,Li-ion
4.281,-2204286,78,39,2288.88,4400,Li-ion
4.283,-2207338,78,39.1,2288.88,4400,Li-ion
4.283,-2202760,78,39.1,2288.88,4400,Li-ion
4.283,-2205201,78,39.1,2288.88,4400,Li-ion
4.283,-2205201,78,39.1,2288.88,4400,Li-ion
4.285,-2205201,78,39,2288.88,4400,Li-ion
4.285,-2202760,78,39,2288.88,4400,Li-ion
4.285,-2198793,78,39,2288.88,4400,Li-ion
4.285,-2205506,78,39,2288.88,4400,Li-ion
4.285,-2203675,78,39,2288.88,4400,Li-ion
4.285,-2203675,78,39,2288.88,4400,Li-ion
4.285,-2204896,78,39.1,2288.88,4400,Li-ion
4.285,-2201539,78,39.1,2288.88,4400,Li-ion
4.285,-2201234,78,39.1,2288.88,4400,Li-ion
4.285,-2200929,79,39,2323.56,4400,Li-ion
4.285,-2204591,79,39,2323.56,4400,Li-ion
4.285,-2207643,79,39,2323.56,4400,Li-ion
4.285,-2202455,79,39,2323.56,4400,Li-ion
4.285,-2210084,79,39,2323.56,4400,Li-ion
4.287,-2205201,79,39.1,2323.56,4400,Li-ion
4.287,-2203370,79,39.1,2323.56,4400,Li-ion
4.287,-2202760,79,39.1,2323.56,4400,Li-ion
4.287,-2203981,79,39.1,2323.56,4400,Li-ion
4.287,-2205812,79,39.1,2323.56,4400,Li-ion
4.287,-2203065,79,39.1,2323.56,4400,Li-ion
4.287,-2198793,79,39.1,2323.56,4400,Li-ion
4.287,-2207338,79,39.1,2323.56,4400,Li-ion
4.289,-2201844,79,39.2,2323.56,4400,Li-ion
4.279,-2120362,79,39.1,2323.56,4400,Li-ion
4.279,-2102662,79,39.1,2323.56,4400,Li-ion
4.279,-2105104,79,39.1,2323.56,4400,Li-ion
4.279,-2103883,79,39.1,2323.56,4400,Li-ion
4.284,-2103272,79,39.1,2323.56,4400,Li-ion
4.284,-2103272,79,39.1,2323.56,4400,Li-ion
4.284,-2122499,79,39.1,2323.56,4400,Li-ion
4.284,-2123414,79,39.1,2323.56,4400,Li-ion
4.283,-2101136,79,39.1,2323.56,4400,Li-ion
4.283,-2101441,79,39.1,2323.56,4400,Li-ion
4.283,-2106935,79,39.1,2323.56,4400,Li-ion
4.283,-2116700,79,39.1,2323.56,4400,Li-ion
4.284,-2099610,79,39,2323.56,4400,Li-ion
4.282,-2099305,79,39,2323.56,4400,Li-ion
4.283,-2102052,80,39,2358.24,4400,Li-ion
4.283,-2099916,80,39,2358.24,4400,Li-ion
4.283,-2100526,80,39,2358.24,4400,Li-ion
4.282,-2097779,80,39,2358.24,4400,Li-ion
4.283,-2100831,80,39,2358.24,4400,Li-ion
4.282,-2091676,80,39.2,2358.24,4400,Li-ion
4.284,-2104188,80,39.1,2358.24,4400,Li-ion
4.284,-2100831,80,39.1,2358.24,4400,Li-ion
4.284,-2100526,80,39.1,2358.24,4400,Li-ion
4.284,-2098695,80,39.1,2358.24,4400,Li-ion
4.285,-2100526,80,39,2358.24,4400,Li-ion
4.285,-2101441,80,39,2358.24,4400,Li-ion
4.285,-2101136,80,39,2358.24,4400,Li-ion
4.286,-2104493,80,39.1,2358.24,4400,Li-ion
4.286,-2103272,80,39.1,2358.24,4400,Li-ion
4.286,-2098085,80,39.1,2358.24,4400,Li-ion
4.286,-2096253,80,39.1,2358.24,4400,Li-ion
4.288,-2100526,80,39,2358.24,4400,Li-ion
4.288,-2096253,80,39.1,2358.24,4400,Li-ion
4.278,-1999513,80,39,2358.24,4400,Li-ion
4.278,-2004090,80,39,2358.24,4400,Li-ion
4.278,-1999207,80,39,2358.24,4400,Li-ion
4.278,-2001039,80,39,2358.24,4400,Li-ion
4.279,-1997071,80,39,2358.24,4400,Li-ion
4.279,-1997071,80,39,2358.24,4400,Li-ion
4.278,-2002259,80,39,2358.24,4400,Li-ion
4.278,-1999513,80,39,2358.24,4400,Li-ion
4.281,-2007447,80,39,2358.24,4400,Li-ion
4.281,-1999818,81,39,2392.92,4400,Li-ion
4.281,-2003175,81,39,2392.92,4400,Li-ion
4.281,-2001649,81,39,2392.92,4400,Li-ion
4.28,-2000428,81,39,2392.92,4400,Li-ion
4.28,-1999207,81,39,2392.92,4400,Li-ion
4.28,-2000733,81,39,2392.92,4400,Li-ion
4.28,-1999513,81,39,2392.92,4400,Li-ion
4.28,-1998597,81,39,2392.92,4400,Li-ion
4.28,-1998597,81,39,2392.92,4400,Li-ion
4.283,-2002259,81,39,2392.92,4400,Li-ion
4.282,-1998292,81,39,2392.92,4400,Li-ion
4.282,-1997682,81,39,2392.92,4400,Li-ion
4.282,-2001344,81,39,2392.92,4400,Li-ion
4.284,-2004090,81,39,2392.92,4400,Li-ion
4.284,-1997376,81,39,2392.92,4400,Li-ion
4.286,-1996461,81,38.9,2392.92,4400,Li-ion
4.286,-1999818,81,38.9,2392.92,4400,Li-ion
4.286,-1996156,81,38.9,2392.92,4400,Li-ion
4.285,-1999818,81,39,2392.92,4400,Li-ion
4.288,-1997376,81,39,2392.92,4400,Li-ion
4.288,-1999818,81,38.9,2392.92,4400,Li-ion
4.276,-1963807,81,38.9,2392.92,4400,Li-ion
4.279,-1949159,82,39,2427.6,4400,Li-ion
4.279,-1896363,82,39,2427.6,4400,Li-ion
4.278,-1896058,82,39,2427.6,4400,Li-ion
4.278,-1899110,82,39,2427.6,4400,Li-ion
4.278,-1899720,82,39,2427.6,4400,Li-ion
4.277,-1896363,82,39,2427.6,4400,Li-ion
4.277,-1901551,82,39,2427.6,4400,Li-ion
4.278,-1901856,82,38.9,2427.6,4400,Li-ion
4.278,-1896668,82,38.9,2427.6,4400,Li-ion
4.278,-1900941,82,38.9,2427.6,4400,Li-ion
4.278,-1898499,82,38.9,2427.6,4400,Li-ion
4.278,-1896974,82,38.9,2427.6,4400,Li-ion
4.278,-1897279,82,38.9,2427.6,4400,Li-ion
4.279,-1897889,82,39,2427.6,4400,Li-ion
4.279,-1898805,82,39,2427.6,4400,Li-ion
4.28,-1902162,82,38.9,2427.6,4400,Li-ion
4.28,-1898499,82,38.9,2427.6,4400,Li-ion
4.28,-1897584,82,38.9,2427.6,4400,Li-ion
4.28,-1896668,82,38.9,2427.6,4400,Li-ion
4.28,-1897584,82,38.9,2427.6,4400,Li-ion
4.281,-1893617,82,38.9,2427.6,4400,Li-ion
4.281,-1900330,82,38.9,2427.6,4400,Li-ion
4.283,-1900330,82,38.8,2427.6,4400,Li-ion
4.283,-1898805,82,38.8,2427.6,4400,Li-ion
4.283,-1905518,82,38.8,2427.6,4400,Li-ion
4.283,-1897889,82,38.8,2427.6,4400,Li-ion
4.283,-1899415,82,38.8,2427.6,4400,Li-ion
4.285,-1901856,82,39,2427.6,4400,Li-ion
4.285,-1895448,83,38.9,2462.28,4400,Li-ion
4.285,-1896668,83,38.9,2462.28,4400,Li-ion
4.285,-1898805,83,38.9,2462.28,4400,Li-ion
4.287,-1889344,83,39,2462.28,4400,Li-ion
4.287,-1893311,83,39,2462.28,4400,Li-ion
4.287,-1897279,83,39,2462.28,4400,Li-ion
4.286,-1893006,83,38.9,2462.28,4400,Li-ion
4.287,-1896974,83,38.9,2462.28,4400,Li-ion
4.287,-1893922,83,38.9,2462.28,4400,Li-ion
4.287,-1894227,83,38.9,2462.28,4400,Li-ion
4.288,-1897889,83,38.9,2462.28,4400,Li-ion
4.279,-1792909,83,38.8,2462.28,4400,Li-ion
4.278,-1793214,83,38.8,2462.28,4400,Li-ion
4.278,-1794434,83,38.8,2462.28,4400,Li-ion
4.278,-1790772,83,38.8,2462.28,4400,Li-ion
4.278,-1794434,83,38.9,2462.28,4400,Li-ion
4.278,-1796265,83,38.9,2462.28,4400,Li-ion
4.278,-1794434,83,38.9,2462.28,4400,Li-ion
4.278,-1799012,83,38.9,2462.28,4400,Li-ion
4.277,-1796876,83,38.9,2462.28,4400,Li-ion
4.277,-1796571,83,38.9,2462.28,4400,Li-ion
4.277,-1795045,83,38.9,2462.28,4400,Li-ion
4.28,-1802064,83,38.8,2462.28,4400,Li-ion
4.28,-1791993,83,38.9,2462.28,4400,Li-ion
4.281,-1795350,83,38.8,2462.28,4400,Li-ion
4.281,-1797486,83,38.8,2462.28,4400,Li-ion
4.28,-1794740,83,38.9,2462.28,4400,Li-ion
4.28,-1795655,84,38.9,2496.96,4400,Li-ion
4.28,-1798707,84,38.9,2496.96,4400,Li-ion
4.28,-1804200,84,38.9,2496.96,4400,Li-ion
4.28,-1796265,84,38.9,2496.96,4400,Li-ion
4.28,-1802979,84,38.9,2496.96,4400,Li-ion
4.281,-1794740,84,38.7,2496.96,4400,Li-ion
4.281,-1800233,84,38.7,2496.96,4400,Li-ion
4.283,-1799317,84,38.8,2496.96,4400,Li-ion
4.283,-1793519,84,38.8,2496.96,4400,Li-ion
4.283,-1796265,84,38.8,2496.96,4400,Li-ion
4.284,-1796571,84,38.8,2496.96,4400,Li-ion
4.285,-1799622,84,38.8,2496.96,4400,Li-ion
4.285,-1798096,84,38.8,2496.96,4400,Li-ion
4.286,-1795960,84,38.7,2496.96,4400,Li-ion
4.286,-1797791,84,38.8,2496.96,4400,Li-ion
4.286,-1797791,84,38.8,2496.96,4400,Li-ion
4.288,-1793824,84,38.8,2496.96,4400,Li-ion
4.287,-1791688,84,38.7,2496.96,4400,Li-ion
4.287,-1758424,84,38.7,2496.96,4400,Li-ion
4.278,-1790772,84,38.8,2496.96,4400,Li-ion
4.294,-1849976,84,38.8,2496.96,4400,Li-ion
4.294,-1844788,84,38.8,2496.96,4400,Li-ion
4.293,-1844788,84,38.8,2496.96,4400,Li-ion
4.294,-1845094,85,38.8,2531.64,4400,Li-ion
4.293,-1838990,85,38.8,2531.64,4400,Li-ion
4.294,-1834718,85,38.8,2531.64,4400,Li-ion
4.293,-1835633,85,38.8,2531.64,4400,Li-ion
4.294,-1831666,85,38.8,2531.64,4400,Li-ion
4.293,-1831666,85,38.8,2531.64,4400,Li-ion
4.293,-1830445,85,38.8,2531.64,4400,Li-ion
4.293,-1825257,85,38.8,2531.64,4400,Li-ion
4.293,-1824952,85,38.8,2531.64,4400,Li-ion
4.294,-1824036,85,38.9,2531.64,4400,Li-ion
4.293,-1826173,85,38.8,2531.64,4400,Li-ion
4.294,-1822816,85,38.8,2531.64,4400,Li-ion
4.293,-1821290,85,38.8,2531.64,4400,Li-ion
4.293,-1819154,85,38.8,2531.64,4400,Li-ion
4.293,-1817628,85,38.8,2531.64,4400,Li-ion
4.293,-1817323,85,38.9,2531.64,4400,Li-ion
4.293,-1816712,85,38.8,2531.64,4400,Li-ion
4.293,-1812440,85,38.8,2531.64,4400,Li-ion
4.294,-1813660,85,38.9,2531.64,4400,Li-ion
4.293,-1808472,85,38.8,2531.64,4400,Li-ion
4.294,-1811219,85,38.9,2531.64,4400,Li-ion
4.294,-1805116,85,38.8,2531.64,4400,Li-ion
4.293,-1804505,85,38.8,2531.64,4400,Li-ion
4.294,-1806336,85,38.8,2531.64,4400,Li-ion
4.294,-1804200,85,38.9,2531.64,4400,Li-ion
4.293,-1800538,85,38.8,2531.64,4400,Li-ion
4.294,-1801453,85,38.8,2531.64,4400,Li-ion
4.294,-1799317,85,38.9,2531.64,4400,Li-ion
4.294,-1799622,85,38.9,2531.64,4400,Li-ion
4.293,-1797791,85,38.8,2531.64,4400,Li-ion
4.294,-1794129,85,38.8,2531.64,4400,Li-ion
4.293,-1797791,85,38.8,2531.64,4400,Li-ion
4.294,-1792909,85,38.8,2531.64,4400,Li-ion
4.293,-1795045,85,38.8,2531.64,4400,Li-ion
4.293,-1792909,85,38.8,2531.64,4400,Li-ion
4.294,-1789246,85,38.8,2531.64,4400,Li-ion
4.294,-1788331,85,38.8,2531.64,4400,Li-ion
4.293,-1786500,85,38.9,2531.64,4400,Li-ion
4.293,-1789552,85,38.8,2531.64,4400,Li-ion
4.293,-1787721,85,38.8,2531.64,4400,Li-ion
4.294,-1780091,85,38.9,2531.64,4400,Li-ion
4.293,-1780091,85,38.8,2531.64,4400,Li-ion
4.292,-1783448,85,38.9,2531.64,4400,Li-ion
4.293,-1781312,85,38.9,2531.64,4400,Li-ion
4.294,-1782227,85,38.9,2531.64,4400,Li-ion
4.293,-1777345,85,38.9,2531.64,4400,Li-ion
4.294,-1779176,85,38.9,2531.64,4400,Li-ion
4.293,-1775513,85,38.9,2531.64,4400,Li-ion
4.293,-1775513,85,38.9,2531.64,4400,Li-ion
4.294,-1775819,85,38.9,2531.64,4400,Li-ion
4.292,-1772767,85,38.9,2531.64,4400,Li-ion
4.293,-1773072,85,38.9,2531.64,4400,Li-ion
4.294,-1772157,85,38.9,2531.64,4400,Li-ion
4.293,-1772157,85,38.9,2531.64,4400,Li-ion
4.294,-1767579,85,39,2531.64,4400,Li-ion
4.293,-1765137,85,38.9,2531.64,4400,Li-ion
4.293,-1764222,85,38.9,2531.64,4400,Li-ion
4.294,-1764527,85,38.9,2531.64,4400,Li-ion
4.294,-1759644,85,38.9,2531.64,4400,Li-ion
4.293,-1758729,85,38.9,2531.64,4400,Li-ion
4.293,-1763001,86,38.9,2566.32,4400,Li-ion
4.293,-1757813,86,38.9,2566.32,4400,Li-ion
4.293,-1757203,86,38.9,2566.32,4400,Li-ion
4.293,-1754151,86,38.9,2566.32,4400,Li-ion
4.292,-1755677,86,38.9,2566.32,4400,Li-ion
4.294,-1753236,86,38.9,2566.32,4400,Li-ion
4.294,-1753236,86,38.9,2566.32,4400,Li-ion
4.293,-1752015,86,38.9,2566.32,4400,Li-ion
4.294,-1750794,86,39,2566.32,4400,Li-ion
4.294,-1747437,86,38.9,2566.32,4400,Li-ion
4.293,-1745606,86,39,2566.32,4400,Li-ion
4.294,-1748963,86,38.9,2566.32,4400,Li-ion
4.293,-1744386,86,38.9,2566.32,4400,Li-ion
4.293,-1742554,86,38.9,2566.32,4400,Li-ion
4.294,-1741944,86,38.9,2566.32,4400,Li-ion
4.293,-1741639,86,38.9,2566.32,4400,Li-ion
4.294,-1744996,86,38.9,2566.32,4400,Li-ion
4.293,-1739503,86,39,2566.32,4400,Li-ion
4.294,-1742249,86,38.9,2566.32,4400,Li-ion
4.294,-1744080,86,38.9,2566.32,4400,Li-ion
4.293,-1737977,86,38.9,2566.32,4400,Li-ion
4.293,-1741029,86,39,2566.32,4400,Li-ion
4.293,-1733094,86,38.9,2566.32,4400,Li-ion
4.293,-1734925,86,38.9,2566.32,4400,Li-ion
4.293,-1732789,86,38.9,2566.32,4400,Li-ion
4.294,-1731263,86,38.9,2566.32,4400,Li-ion
4.293,-1730042,86,38.9,2566.32,4400,Li-ion
4.294,-1731568,86,39,2566.32,4400,Li-ion
4.293,-1726685,86,38.9,2566.32,4400,Li-ion
4.293,-1727296,86,38.9,2566.32,4400,Li-ion
4.293,-1723939,86,38.9,2566.32,4400,Li-ion
4.293,-1725159,86,38.9,2566.32,4400,Li-ion
4.293,-1727601,86,38.9,2566.32,4400,Li-ion
4.293,-1722108,86,38.9,2566.32,4400,Li-ion
4.293,-1722413,86,38.9,2566.32,4400,Li-ion
4.293,-1716615,86,39,2566.32,4400,Li-ion
4.293,-1705933,86,39,2566.32,4400,Li-ion
4.293,-1715699,86,39,2566.32,4400,Li-ion
4.293,-1715394,86,39,2566.32,4400,Li-ion
4.293,-1715089,86,39,2566.32,4400,Li-ion
4.293,-1712342,86,39,2566.32,4400,Li-ion
4.293,-1708985,86,39,2566.32,4400,Li-ion
4.293,-1701966,86,39,2566.32,4400,Li-ion
4.293,-1707764,86,39,2566.32,4400,Li-ion
4.202,-865173,86,39,2566.32,4400,Li-ion
4.202,-1108704,86,39,2566.32,4400,Li-ion
4.243,-1061402,87,38.8,2566.32,4400,Li-ion
